uf_mun_x,total,AFR,ASI,EST,FRC,GER,GRE,IBR,ITA,JEW,MUS,NOR,RUS
PI_SAO JOAO DA VARJOTA,3629,0.1378,0.2756,0.0,1.4053,0.4409,0.0,97.4098,0.248,0.0276,0.0276,0.0,0.0276
PI_SAO JOAO DO ARRAIAL,5335,0.1312,0.4311,0.0,0.7873,0.1687,0.0375,98.2381,0.1312,0.0,0.0375,0.0,0.0375
PI_SAO JOAO DO PIAUI,26654,0.5403,0.8291,0.0375,0.8329,0.454,0.0413,96.6872,0.3076,0.0,0.2626,0.0,0.0075
PI_SAO JOSE DO DIVINO,3735,0.1339,0.3213,0.0268,0.5355,0.2142,0.0268,98.6881,0.0268,0.0,0.0268,0.0,0.0
PI_SAO JOSE DO PEIXE,4189,0.7878,0.4536,0.0,0.382,0.2148,0.0477,97.8515,0.1194,0.0,0.1194,0.0239,0.0
PI_SAO JOSE DO PIAUI,8249,0.2303,0.3394,0.1091,1.1395,0.4364,0.0364,97.0421,0.2061,0.0,0.4607,0.0,0.0
PI_SAO JULIAO,6806,0.955,0.8816,0.1322,1.3517,0.7934,0.1616,94.6224,0.382,0.0294,0.6612,0.0147,0.0147
PI_SAO LOURENCO DO PIAUI,2970,0.0,0.0,0.0,0.2694,0.0337,0.0,99.6296,0.0673,0.0,0.0,0.0,0.0
PI_SAO LUIS DO PIAUI,2197,0.5462,1.1379,0.091,0.9558,0.5007,0.0,96.4497,0.0,0.0,0.3186,0.0,0.0
PI_SAO MIGUEL DA BAIXA GRANDE,1624,0.0,0.9852,0.0616,0.8005,0.3695,0.0,97.6601,0.0616,0.0,0.0616,0.0,0.0
PI_SAO MIGUEL DO FIDALGO,2445,0.7362,0.2863,0.0,0.9407,0.409,0.0,97.5051,0.0,0.0409,0.0818,0.0,0.0
PI_SAO MIGUEL DO TAPUIO,17785,0.1799,0.3205,0.0112,1.6137,0.2137,0.0506,97.4023,0.1293,0.0,0.0562,0.0112,0.0112
PI_SAO PEDRO DO PIAUI,12774,0.1487,0.4227,0.0157,1.3152,0.2114,0.0078,97.7532,0.0705,0.0,0.0548,0.0,0.0
PI_SAO RAIMUNDO NONATO,41248,0.2109,0.1649,0.0121,0.5115,0.5188,0.017,98.4145,0.1115,0.0024,0.0291,0.0048,0.0024
PI_SEBASTIAO BARROS,2239,0.0,0.2233,0.0,0.134,0.0893,0.0,99.3301,0.0,0.0,0.2233,0.0,0.0
PI_SEBASTIAO LEAL,2764,0.3256,0.2894,0.0362,0.9407,0.2533,0.0724,97.974,0.0724,0.0,0.0362,0.0,0.0
PI_SIGEFREDO PACHECO,5706,0.1928,0.1577,0.0175,1.0866,0.333,0.0351,97.932,0.1227,0.0,0.0701,0.0175,0.0351
PI_SIMOES,15931,0.4582,0.5838,0.0188,0.9353,0.747,0.0377,96.4032,0.3515,0.0314,0.4017,0.0,0.0314
PI_SIMPLICIO MENDES,14419,0.2705,0.5132,0.0277,1.4703,0.4924,0.0347,96.6572,0.2358,0.0139,0.2705,0.0069,0.0069
PI_SOCORRO DO PIAUI,4965,1.4904,0.5639,0.0201,1.1883,0.3424,0.1007,95.7301,0.3021,0.0,0.2014,0.0403,0.0201
PI_SUSSUAPARA,3997,0.1501,0.6005,0.025,1.4511,0.6005,0.1001,96.3973,0.3503,0.0,0.2752,0.025,0.025
PI_TAMBORIL DO PIAUI,1754,0.2281,0.2281,0.0,0.9122,0.114,0.057,97.7195,0.6271,0.0,0.114,0.0,0.0
PI_TANQUE DO PIAUI,2137,0.1872,0.2808,0.0,0.6551,0.234,0.0936,98.3622,0.0468,0.0,0.0936,0.0,0.0468
PI_TERESINA,909777,0.2562,0.5296,0.0149,1.0747,0.33,0.0165,97.6151,0.0846,0.0038,0.0574,0.0106,0.0066
PI_UNIAO,39289,0.2113,0.4861,0.0051,1.0766,0.1782,0.0127,97.9078,0.0713,0.0025,0.0331,0.0025,0.0127
PI_URUCUI,22050,0.1587,0.3084,0.0045,1.2063,0.4943,0.0272,97.6327,0.0726,0.0045,0.0726,0.0181,0.0
PI_VALENCA DO PIAUI,22019,0.1862,0.3724,0.0182,0.9128,0.3043,0.0363,97.9109,0.1226,0.0091,0.1181,0.0045,0.0045
PI_VARZEA BRANCA,2796,0.1073,0.2146,0.0,0.2146,0.7868,0.0358,98.6052,0.0358,0.0,0.0,0.0,0.0
PI_VARZEA GRANDE,5245,0.2479,0.3622,0.0381,1.0486,0.2097,0.0191,97.7693,0.286,0.0,0.0191,0.0,0.0
PI_VERA MENDES,2530,0.3162,0.7905,0.0,2.1739,1.0277,0.0,94.9012,0.5929,0.0,0.1976,0.0,0.0
PI_VILA NOVA DO PIAUI,2190,0.3653,0.5936,0.1826,0.7306,1.0046,0.1826,95.8447,0.5023,0.137,0.4566,0.0,0.0
PI_WALL FERRAZ,2952,0.8808,0.813,0.0,2.9472,0.271,0.0339,94.5461,0.1694,0.0,0.271,0.0339,0.0339
PR_ABATIA,8791,0.3071,1.3764,0.1251,3.1396,0.9214,0.0341,93.7891,0.1024,0.0455,0.1479,0.0,0.0114
PR_ADRIANOPOLIS,8065,0.1984,1.1035,0.0744,4.4265,2.1079,0.0868,91.6801,0.1488,0.0,0.1612,0.0,0.0124
PR_AGUDOS DO SUL,8085,0.2721,1.645,0.6803,5.2319,3.9579,0.1608,87.2851,0.3834,0.0124,0.1361,0.0866,0.1484
PR_ALMIRANTE TAMANDARE,108490,0.4535,1.5163,0.2461,4.7027,3.0123,0.1088,89.1078,0.3871,0.0562,0.2682,0.0839,0.0571
PR_ALTAMIRA DO PARANA,5673,0.1586,0.7756,0.0529,3.0143,1.2868,0.0881,93.9186,0.2115,0.0529,0.3525,0.0705,0.0176
PR_ALTO PARAISO,3411,0.1759,1.3779,0.2345,4.1923,1.1434,0.0586,92.4069,0.1759,0.0293,0.0586,0.1173,0.0293
PR_ALTO PARANA,14517,0.3306,1.7703,0.1378,3.7749,1.543,0.0758,91.6649,0.3375,0.0207,0.2687,0.0276,0.0482
PR_ALTO PIQUIRI,14732,0.4005,1.2829,0.0679,2.946,1.2829,0.0543,93.4361,0.2579,0.0339,0.1086,0.0679,0.0611
PR_ALTONIA,26479,0.3474,1.5711,0.0755,3.4367,1.6919,0.1586,92.0352,0.3286,0.0227,0.2644,0.0529,0.0151
PR_ALVORADA DO SUL,10299,0.4272,1.9516,0.0874,3.4858,1.573,0.0291,91.9215,0.3204,0.0388,0.1068,0.0291,0.0291
PR_AMAPORA,6570,0.2435,1.1111,0.0152,2.9833,1.9026,0.2283,93.105,0.274,0.0152,0.0913,0.0304,0.0
PR_AMPERE,19918,0.3966,2.9822,0.3314,5.5929,5.4273,0.1506,84.0245,0.5472,0.0251,0.2711,0.1607,0.0904
PR_ANAHY,2862,0.1747,1.2579,0.2446,2.6904,1.8868,0.0349,93.2565,0.2795,0.0,0.1048,0.0699,0.0
PR_ANDIRA,26285,0.4794,1.5256,0.0571,3.8006,1.7386,0.0951,91.634,0.3804,0.0457,0.1864,0.0114,0.0457
PR_ANGULO,2930,0.1024,1.0922,0.1024,4.3345,1.3652,0.0341,92.3208,0.3072,0.0,0.0341,0.1365,0.1706
PR_ANTONINA,22687,0.4716,1.2959,0.1234,3.8524,2.2436,0.0793,91.2373,0.2116,0.0309,0.3835,0.0529,0.0176
PR_ANTONIO OLINTO,8082,0.4702,2.8706,0.9775,4.9616,7.5353,0.3217,80.3638,1.2621,0.1114,0.7919,0.0495,0.2846
PR_APUCARANA,133786,0.432,2.2925,0.2242,4.2284,2.1975,0.1017,89.5602,0.4963,0.0344,0.3042,0.0493,0.0792
PR_ARAPONGAS,127721,0.4737,2.3035,0.2216,4.4715,2.0694,0.0955,89.5413,0.4345,0.0438,0.2278,0.0329,0.0846
PR_ARAPOTI,28973,0.3106,1.7119,0.1726,4.1004,2.5472,0.1243,90.2047,0.3659,0.0345,0.3141,0.0759,0.038
PR_ARAPUA,3980,0.2261,1.4322,0.1508,3.6432,2.3869,0.0,91.5075,0.4523,0.0,0.1256,0.0754,0.0
PR_ARARUNA,15779,0.3359,1.3499,0.2979,4.094,2.066,0.1648,90.7092,0.45,0.0317,0.3359,0.038,0.1268
PR_ARAUCARIA,145953,0.4453,1.7855,0.4906,4.3295,3.7341,0.198,87.9489,0.5173,0.0493,0.3494,0.0644,0.0877
PR_ARIRANHA DO IVAI,2292,1.2653,1.5271,0.1309,3.4031,3.0105,0.0873,89.0925,0.6981,0.0,0.4363,0.0,0.349
PR_ASSAI,22943,0.5623,9.65,0.122,3.1208,1.2727,0.0959,84.139,0.462,0.0131,0.4794,0.0305,0.0523
PR_ASSIS CHATEAUBRIAND,44524,0.3279,2.5065,0.128,3.5644,2.365,0.1887,90.1334,0.3728,0.0651,0.2268,0.0809,0.0404
PR_ASTORGA,29468,0.4955,1.8766,0.1391,4.0179,1.6085,0.1391,90.9427,0.414,0.0373,0.2002,0.0577,0.0713
PR_ATALAIA,5024,0.2787,1.6322,0.0995,3.4037,1.035,0.0,92.8344,0.4379,0.0398,0.1393,0.0199,0.0796
PR_BALSA NOVA,11411,0.5346,1.9718,0.5521,4.9601,3.9786,0.1402,86.5218,0.5784,0.0351,0.5521,0.1052,0.0701
PR_BANDEIRANTES,39820,0.4068,2.1848,0.108,3.6288,1.7253,0.0904,91.0171,0.4018,0.0502,0.2612,0.0703,0.0552
PR_BARBOSA FERRAZ,16777,0.3874,0.9239,0.0656,3.5644,1.1921,0.0894,93.2527,0.3159,0.0298,0.1669,0.0,0.0119
PR_BARRA DO JACARE,3086,0.2592,1.5878,0.162,3.046,0.8425,0.0324,93.3895,0.4861,0.0648,0.0972,0.0,0.0324
PR_BARRACAO,13636,0.4327,2.0607,0.1687,5.0455,4.3268,0.2053,86.2423,0.858,0.0513,0.3153,0.1173,0.176
PR_BELA VISTA DA CAROBA,3562,0.3088,2.1336,0.365,5.7552,6.3728,0.2527,83.4924,0.5615,0.0842,0.3369,0.1965,0.1404
PR_BELA VISTA DO PARAISO,18484,0.3246,1.8124,0.0757,3.2406,1.4553,0.0325,92.3501,0.3408,0.1028,0.2164,0.0162,0.0325
PR_BITURUNA,19310,0.3418,1.8747,0.4143,5.391,3.5577,0.0725,87.0585,0.5489,0.0363,0.3004,0.1088,0.2952
PR_BOA ESPERANCA,6503,0.5997,1.9222,0.0615,3.8136,1.9991,0.1076,90.8658,0.3383,0.0461,0.1538,0.0461,0.0461
PR_BOA ESPERANCA DO IGUACU,2497,0.4806,2.3228,0.1602,4.7657,2.523,0.0801,88.5463,0.6808,0.0,0.3204,0.0,0.1201
PR_BOA VENTURA DE SAO ROQUE,5126,0.4877,2.0679,0.5267,6.0281,4.4674,0.0975,85.3492,0.4877,0.1951,0.1756,0.039,0.078
PR_BOA VISTA DA APARECIDA,10304,0.4852,1.9701,0.1844,5.0175,3.3579,0.1068,87.7426,0.5629,0.0,0.3688,0.097,0.1068
PR_BOCAIUVA DO SUL,12031,0.507,1.3216,0.1745,5.0204,2.7845,0.1164,89.4273,0.2327,0.0083,0.266,0.0831,0.0582
PR_BOM JESUS DO SUL,4162,0.3364,2.3066,0.1442,4.7573,4.8294,0.1442,86.1124,0.7448,0.0481,0.3364,0.0961,0.1442
PR_BOM SUCESSO,8058,0.3475,1.0921,0.0621,3.2762,1.241,0.0869,93.2614,0.2978,0.0372,0.1365,0.0372,0.1241
PR_BOM SUCESSO DO SUL,3166,0.7265,1.9267,0.5054,5.8749,4.7378,0.2527,84.2704,0.6949,0.0,0.6633,0.0632,0.2843
PR_BORRAZOPOLIS,11660,0.2659,2.1184,0.1544,3.3362,1.5609,0.1801,91.5266,0.446,0.0086,0.2916,0.0429,0.0686
PR_BRAGANEY,6554,0.3662,1.5105,0.4883,5.798,3.1889,0.1831,87.458,0.4425,0.0458,0.2899,0.0763,0.1526
PR_BRASILANDIA DO SUL,3464,0.2598,1.6744,0.1155,4.5035,1.3857,0.1732,91.3106,0.433,0.0,0.1155,0.0,0.0289
PR_CAFEARA,3098,0.4842,1.0652,0.1291,3.5507,0.9684,0.1937,93.0278,0.5165,0.0,0.0323,0.0323,0.0
PR_CAFELANDIA,15709,0.4583,2.0752,0.5538,4.9844,4.3988,0.1337,86.3136,0.5284,0.0637,0.261,0.1337,0.0955
PR_CAFEZAL DO SUL,3801,0.1842,2.0521,0.4736,2.4993,0.8945,0.1052,92.844,0.684,0.0263,0.1842,0.0526,0.0
PR_CALIFORNIA,10109,0.5342,1.3058,0.2176,3.7788,1.5531,0.1286,91.9082,0.277,0.0198,0.1583,0.0495,0.0692
PR_CAMBARA,29197,0.4213,1.9899,0.1404,3.8497,1.531,0.0514,91.2662,0.387,0.0274,0.2432,0.048,0.0445
PR_CAMBE,105061,0.3817,1.8228,0.0933,3.972,1.6257,0.0961,91.2803,0.3417,0.0314,0.2551,0.0543,0.0457
PR_CAMBIRA,10093,0.3468,1.5357,0.1783,3.4677,1.4763,0.0495,92.044,0.426,0.0594,0.2873,0.0297,0.0991
PR_CAMPINA DA LAGOA,21857,0.366,1.3039,0.1556,2.7314,1.6882,0.0641,93.0549,0.3752,0.0275,0.151,0.0458,0.0366
PR_CAMPINA DO SIMAO,3960,0.2525,2.298,0.1515,5.7323,4.3434,0.2525,85.9091,0.6313,0.0505,0.202,0.1263,0.0505
PR_CAMPINA GRANDE DO SUL,43979,0.457,1.5303,0.1978,4.2998,3.0128,0.075,89.52,0.3365,0.0591,0.3502,0.1,0.0614
PR_CAMPO BONITO,4591,0.2178,1.9386,0.3049,5.3365,2.9405,0.0871,88.1725,0.4356,0.0218,0.3703,0.0871,0.0871
PR_CAMPO DO TENENTE,7914,0.9477,2.0849,0.4043,3.816,4.7005,0.139,86.6818,0.834,0.0253,0.2527,0.0379,0.0758
PR_CAMPO LARGO,117082,0.4501,1.727,0.5483,5.2638,3.7973,0.1947,86.8998,0.4672,0.0504,0.4313,0.0846,0.0854
PR_CAMPO MAGRO,22807,0.4253,1.3724,0.5744,5.0774,2.9728,0.1359,88.5605,0.4209,0.0745,0.228,0.0789,0.0789
PR_CAMPO MOURAO,109732,0.4265,1.8846,0.2634,4.1273,2.8415,0.123,89.3331,0.4584,0.0301,0.3417,0.0565,0.1139
PR_CANDIDO DE ABREU,19855,0.5591,2.3218,0.8562,3.9134,5.8272,0.3928,83.8932,0.9469,0.136,0.7101,0.2871,0.1561
PR_CANDOI,14647,0.3687,1.8434,0.6213,5.933,3.8779,0.1229,85.9493,0.6759,0.0614,0.3004,0.1161,0.1297
PR_CANTAGALO,15724,0.318,1.927,0.4579,4.9097,3.6378,0.2035,87.1725,0.6868,0.0382,0.3561,0.1208,0.1717
PR_CAPANEMA,24506,0.4856,2.9544,0.3509,5.4272,8.3571,0.1918,80.6007,0.9671,0.0163,0.306,0.1918,0.151
PR_CAPITAO LEONIDAS MARQUES,21241,0.3955,1.9114,0.2495,4.9103,4.3218,0.0659,86.8697,0.5179,0.0141,0.4143,0.2307,0.0989
PR_CARAMBEI,17617,0.5052,2.174,0.3292,4.6773,5.0065,0.1362,85.9965,0.4655,0.0851,0.4144,0.0908,0.1192
PR_CARLOPOLIS,16485,0.2972,2.6327,0.0425,3.1847,1.195,0.1153,91.9503,0.2548,0.0243,0.273,0.0121,0.0182
PR_CASCAVEL,332718,0.5061,2.0459,0.2894,5.2155,4.2042,0.1359,86.4522,0.5542,0.0367,0.336,0.1151,0.1088
PR_CASTRO,67557,0.4485,2.0383,0.1969,4.0499,4.1565,0.1465,87.8769,0.4604,0.0474,0.3671,0.1095,0.1021
PR_CATANDUVAS,13340,0.4573,1.8891,0.2174,4.6477,3.5832,0.1049,88.066,0.5172,0.015,0.3148,0.1349,0.0525
PR_CENTENARIO DO SUL,14331,0.2931,1.249,0.0349,2.6725,0.9699,0.0698,94.1525,0.2652,0.007,0.1744,0.0488,0.0628
PR_CERRO AZUL,19701,0.3401,1.4162,0.137,5.0759,4.6241,0.1167,87.4829,0.2639,0.0609,0.2995,0.137,0.0457
PR_CEU AZUL,14824,0.5734,2.1924,0.2361,4.9514,5.0526,0.1417,85.7866,0.5936,0.027,0.2766,0.0675,0.1012
PR_CHOPINZINHO,25270,0.3403,2.2042,0.2374,6.0902,3.7475,0.1227,85.6154,0.922,0.0317,0.4551,0.1425,0.091
PR_CIANORTE,75443,0.3672,1.8252,0.1776,4.0083,1.8544,0.1007,90.8978,0.3552,0.0265,0.2691,0.0583,0.0596
PR_CIDADE GAUCHA,13033,0.4143,1.7264,0.0844,3.5602,2.3863,0.046,91.0074,0.4297,0.0,0.2685,0.0537,0.023
PR_CLEVELANDIA,21484,0.3491,2.0201,0.1629,5.2458,3.1558,0.0745,87.9585,0.4422,0.0186,0.3724,0.1257,0.0745
PR_COLOMBO,235735,0.4458,1.4614,0.2303,4.5038,3.196,0.1281,89.1879,0.3835,0.0428,0.2643,0.0865,0.0696
PR_COLORADO,26446,0.3819,1.8264,0.1361,3.4599,1.1684,0.1172,92.1614,0.4273,0.0113,0.1966,0.0492,0.0643
PR_CONGONHINHAS,9831,0.2848,1.6377,0.0407,3.4483,1.1596,0.1017,92.6559,0.4069,0.0305,0.1933,0.0305,0.0102
PR_CONSELHEIRO MAIRINCK,4972,0.2212,1.5286,0.0402,3.7007,1.3677,0.0402,92.2969,0.362,0.0805,0.181,0.1207,0.0603
PR_CONTENDA,18810,0.3615,2.9984,1.5736,5.614,4.6199,0.2286,82.9133,0.7283,0.0425,0.7124,0.0425,0.1648
PR_CORBELIA,24046,0.5489,2.2914,0.2329,5.2857,4.4748,0.158,85.7689,0.6238,0.0333,0.3285,0.1497,0.104
PR_CORNELIO PROCOPIO,56925,0.4726,2.563,0.1282,3.8366,1.9499,0.1318,90.0114,0.3812,0.0509,0.3531,0.0597,0.0615
PR_CORONEL DOMINGOS SOARES,4512,0.2438,1.4849,0.0887,4.344,4.0337,0.0665,89.1844,0.2438,0.0665,0.1108,0.0665,0.0665
PR_CORONEL VIVIDA,29998,0.3934,1.8735,0.2834,5.267,3.6036,0.12,87.2325,0.6234,0.02,0.39,0.1233,0.07
PR_CORUMBATAI DO SUL,4946,0.4246,0.7885,0.0404,2.7901,1.4759,0.0607,93.7323,0.3033,0.0404,0.2628,0.0404,0.0404
PR_CRUZ MACHADO,20414,0.5584,2.8902,1.6557,6.1624,8.2933,0.4066,77.3587,1.4794,0.0343,0.4948,0.1519,0.5144
PR_CRUZEIRO DO IGUACU,3871,0.4908,2.945,0.3875,5.9158,3.2291,0.0775,85.3785,0.93,0.1033,0.2583,0.1808,0.1033
PR_CRUZEIRO DO OESTE,25677,0.3622,1.9356,0.1597,3.2519,1.2852,0.0818,92.0474,0.2804,0.0584,0.4673,0.0273,0.0428
PR_CRUZEIRO DO SUL,5821,0.2749,2.5597,0.0172,2.8689,1.3228,0.0344,92.4755,0.2062,0.0344,0.2062,0.0,0.0
PR_CRUZMALTINA,2817,0.284,0.8875,0.213,3.4079,1.8814,0.0,92.6518,0.426,0.071,0.1065,0.0,0.071
PR_CURITIBA,2212218,0.5774,2.5269,0.4018,5.1994,4.8039,0.17,85.0094,0.525,0.0494,0.4771,0.1377,0.1221
PR_CURIUVA,16509,0.2302,1.1812,0.1393,3.4163,1.1085,0.0485,93.2885,0.3332,0.0061,0.212,0.0242,0.0121
PR_DIAMANTE D'OESTE,5270,0.3795,1.9924,0.1898,5.1233,3.2448,0.038,87.8937,0.3036,0.0,0.6262,0.0759,0.1328
PR_DIAMANTE DO NORTE,7305,0.2601,2.4914,0.0958,3.039,1.0267,0.1095,92.293,0.4381,0.0137,0.1232,0.0,0.1095
PR_DIAMANTE DO SUL,3337,0.2997,1.1687,0.3896,3.4162,1.9479,0.0,92.1187,0.2697,0.03,0.3296,0.03,0.0
PR_DOIS VIZINHOS,46716,0.4196,2.147,0.2504,5.9616,3.7674,0.1498,85.765,0.7835,0.0214,0.5137,0.0985,0.122
PR_DOURADINA,8977,0.3565,1.8492,0.1003,3.8989,1.7378,0.0446,91.3445,0.323,0.0223,0.2562,0.0111,0.0557
PR_DOUTOR CAMARGO,7332,0.341,2.4686,0.1909,4.4599,1.5139,0.0273,90.0982,0.5456,0.0,0.2046,0.0818,0.0682
PR_DOUTOR ULYSSES,4400,0.6364,1.3864,0.1364,4.9318,3.3182,0.0682,88.8409,0.3409,0.0227,0.2727,0.0455,0.0
PR_ENEAS MARQUES,7902,0.4935,2.2399,0.1519,5.1,5.062,0.1012,85.5986,0.6707,0.0253,0.2911,0.0886,0.1772
PR_ENGENHEIRO BELTRAO,17285,0.3587,2.0017,0.1331,3.8299,2.6439,0.0752,90.2574,0.3587,0.0289,0.2198,0.0463,0.0463
PR_ENTRE RIOS DO OESTE,4665,0.6002,3.2583,0.2787,5.8092,12.5188,0.0857,76.0129,0.6645,0.0,0.2787,0.4073,0.0857
PR_ESPERANCA NOVA,1787,0.056,1.5109,0.3358,2.8539,1.6228,0.0,92.9491,0.1119,0.0,0.3917,0.1119,0.056
PR_ESPIGAO ALTO DO IGUACU,3830,0.3394,2.5849,0.5483,6.0836,4.282,0.0522,84.752,0.5222,0.0261,0.6527,0.0261,0.1305
PR_FAROL,3252,0.2768,1.23,0.246,3.198,2.8905,0.0308,91.5437,0.246,0.0,0.246,0.0308,0.0615
PR_FAXINAL,22485,0.3513,1.7523,0.1601,3.5001,2.1703,0.1112,91.0785,0.4314,0.1023,0.2624,0.0178,0.0623
PR_FAZENDA RIO GRANDE,87981,0.4421,1.4378,0.2944,4.2589,3.0938,0.1216,89.4705,0.4433,0.0409,0.2353,0.0887,0.0727
PR_FENIX,6289,0.4134,1.5742,0.0477,3.1484,1.2085,0.1113,93.0355,0.2385,0.0159,0.159,0.0,0.0477
PR_FERNANDES PINHEIRO,4931,0.8315,1.7035,0.3042,4.3196,3.5693,0.142,87.5279,0.9126,0.0,0.2839,0.3448,0.0608
PR_FIGUEIRA,9517,0.3678,1.2399,0.063,3.5095,1.2714,0.042,93.023,0.1681,0.042,0.2102,0.0315,0.0315
PR_FLOR DA SERRA DO SUL,4737,0.2533,1.9633,0.2955,6.0798,4.3487,0.1689,85.3705,1.0977,0.0,0.1689,0.1689,0.0844
PR_FLORAI,6891,0.4354,2.5976,0.1741,3.686,1.8865,0.2757,89.9434,0.5805,0.0435,0.2177,0.0726,0.0871
PR_FLORESTA,6935,0.6921,3.0281,0.1442,3.5184,1.6871,0.1298,90.1226,0.3028,0.0577,0.274,0.0,0.0433
PR_FLORESTOPOLIS,13755,0.2763,1.4613,0.0727,2.6245,0.7561,0.0436,94.1839,0.3053,0.0218,0.189,0.0073,0.0582
PR_FLORIDA,3123,0.2882,1.7291,0.032,3.7784,2.8178,0.1601,90.4579,0.4803,0.032,0.1601,0.064,0.0
PR_FORMOSA DO OESTE,14124,0.262,1.8904,0.1416,3.5118,1.7842,0.092,91.5534,0.3823,0.0212,0.2407,0.0354,0.085
PR_FOZ DO IGUACU,332851,0.4558,2.7222,0.2073,4.8589,3.8429,0.1018,85.0579,0.5228,0.0427,2.0171,0.097,0.0736
PR_FOZ DO JORDAO,4645,1.2056,1.7008,0.2583,4.1335,4.0043,0.1076,87.4919,0.6674,0.0,0.2799,0.0861,0.0646
PR_FRANCISCO ALVES,8712,0.4132,1.6414,0.1263,3.5468,1.7332,0.0459,91.5634,0.5395,0.0,0.2296,0.1148,0.0459
PR_FRANCISCO BELTRAO,87277,0.4812,2.476,0.2693,5.9855,4.7619,0.1787,84.3338,0.7069,0.0401,0.4789,0.1638,0.1237
PR_GENERAL CARNEIRO,15691,0.4334,2.1796,0.3123,5.5764,3.467,0.1912,86.4126,0.5672,0.1083,0.478,0.0637,0.2103
PR_GODOY MOREIRA,3717,0.0807,0.8878,0.1345,2.8249,1.2107,0.1345,94.0274,0.5112,0.0269,0.0807,0.0807,0.0
PR_GOIOERE,42644,0.4221,2.2231,0.1172,3.0766,1.3648,0.0563,92.0856,0.3306,0.0446,0.1806,0.068,0.0305
PR_GOIOXIM,5754,0.2433,1.2687,0.2433,6.1001,3.3021,0.0695,87.5739,0.5561,0.1564,0.3302,0.0869,0.0695
PR_GRANDES RIOS,12026,0.316,1.0976,0.0665,3.1681,1.4219,0.133,93.1648,0.2578,0.0333,0.2578,0.0582,0.0249
PR_GUAIRA,40856,0.514,2.4745,0.1566,3.9358,3.3581,0.0979,88.2049,0.514,0.022,0.5801,0.0759,0.0661
PR_GUAIRACA,8672,0.2422,1.5683,0.1845,2.8828,2.018,0.0577,92.2279,0.4497,0.0692,0.2306,0.0461,0.0231
PR_GUAMIRANGA,7262,0.5095,1.9554,0.6334,6.6924,3.539,0.1102,85.4172,0.537,0.0551,0.2203,0.1102,0.2203
PR_GUAPIRAMA,5507,0.2179,2.7238,0.1634,3.9223,1.7614,0.0363,90.4485,0.3632,0.0545,0.1816,0.0545,0.0726
PR_GUAPOREMA,2391,0.1673,1.422,0.1673,4.0151,1.7566,0.0,91.4262,0.2928,0.0836,0.6692,0.0,0.0
PR_GUARACI,6890,0.508,1.2772,0.1161,3.3237,1.1611,0.0726,92.8447,0.3193,0.029,0.2903,0.029,0.029
PR_GUARANIACU,22257,0.2786,2.0398,0.2786,4.8075,2.8351,0.0988,88.7856,0.5302,0.0225,0.1887,0.0539,0.0809
PR_GUARAPUAVA,199237,0.4778,2.0624,0.4211,5.6556,4.8475,0.1586,85.068,0.5541,0.0642,0.4342,0.1114,0.1451
PR_GUARAQUECABA,7281,0.4258,1.291,0.0687,5.947,2.376,0.0549,89.3009,0.206,0.0137,0.2198,0.0412,0.0549
PR_GUARATUBA,34836,0.5081,1.975,0.3043,4.969,3.9672,0.1435,87.0852,0.4335,0.0431,0.3646,0.1177,0.089
PR_HONORIO SERPA,6295,0.3813,1.7156,0.1271,4.6068,3.1771,0.143,89.023,0.4925,0.0159,0.1906,0.0635,0.0635
PR_IBAITI,34341,0.2592,1.2696,0.099,3.6895,1.5579,0.0553,92.4551,0.2737,0.0233,0.2854,0.0116,0.0204
PR_IBEMA,6460,0.4954,2.0898,0.387,5.4954,3.839,0.031,87.0898,0.2941,0.031,0.2322,0.0155,0.0
PR_IBIPORA,55396,0.4712,2.798,0.1354,4.1194,1.612,0.0632,89.8549,0.5,0.0289,0.3213,0.0469,0.0487
PR_ICARAIMA,13358,0.3893,1.1154,0.0599,2.7699,1.2577,0.0524,93.6517,0.4492,0.0299,0.1797,0.0299,0.015
PR_IGUARACU,5258,0.2663,1.3884,0.0951,3.3283,1.1411,0.1141,93.0962,0.2853,0.019,0.2092,0.038,0.019
PR_IGUATU,2076,0.3372,1.4933,0.1927,3.42,1.975,0.0963,91.6667,0.6262,0.0,0.1927,0.0,0.0
PR_IMBAU,9922,0.2822,0.9172,0.1713,3.8097,1.5118,0.1411,92.562,0.2721,0.0403,0.1915,0.0806,0.0202
PR_IMBITUVA,31324,0.6225,2.3975,0.3544,4.7887,4.9515,0.182,85.5766,0.6257,0.0415,0.2873,0.0638,0.1085
PR_INACIO MARTINS,12441,0.4099,1.5594,0.3054,6.2776,2.7651,0.1206,87.5573,0.5305,0.0161,0.217,0.0402,0.2009
PR_INAJA,3397,0.5004,1.4424,0.1472,2.2078,1.1481,0.1178,93.877,0.4121,0.0,0.0883,0.0294,0.0294
PR_INDIANOPOLIS,6019,0.2492,1.3291,0.1329,4.7516,1.4953,0.0831,91.3607,0.1661,0.0498,0.2492,0.1163,0.0166
PR_IPIRANGA,16563,0.5555,2.0226,0.2898,5.8806,3.9304,0.2898,85.6789,0.7909,0.1389,0.1932,0.1087,0.1208
PR_IPORA,24534,0.4687,1.61,0.1101,3.4401,1.4796,0.1345,92.0478,0.3424,0.0163,0.2812,0.0367,0.0326
PR_IRACEMA DO OESTE,2571,0.389,2.1004,0.1167,2.7227,1.4002,0.0389,92.6099,0.2334,0.0389,0.3501,0.0,0.0
